employee_id,age,years_experience,salary_usd,performance_score,satisfaction_score,remote_days_per_week,projects_completed,training_hours,department,city
2232,63,44,100986.33,74.7,73.8,5,5,20.9,HR,Rosario
2233,53,34,88388.08,66.7,78.8,5,11,47.2,Finance,Mendoza
2234,48,21,52281.61,66.4,79.2,0,9,45.1,HR,Rosario
2235,35,9,47782.25,68.2,43.8,4,6,16.3,IT,Mendoza
2236,20,0,46781.32,77.6,74.7,4,10,37.7,HR,Buenos Aires
2237,25,4,12495.58,80.2,68.1,5,9,45.0,Sales,Buenos Aires
2238,33,4,15277.8,60.9,64.0,2,5,36.1,Marketing,Mendoza
2239,21,0,17752.62,70.0,67.7,3,7,67.2,Finance,Rosario
2240,42,17,49048.07,77.4,51.3,2,9,62.9,Finance,Rosario
2241,54,35,117976.99,66.0,48.3,2,11,21.1,Finance,Rosario
2242,63,34,101225.64,79.3,85.0,1,11,36.3,Marketing,Mendoza
2243,42,21,76964.84,71.9,75.5,3,6,54.5,Sales,Buenos Aires
2244,59,32,78634.51,67.8,41.0,0,8,38.7,Finance,Córdoba
2245,64,43,98105.3,75.5,63.1,4,7,51.1,IT,Buenos Aires
2246,58,31,59024.42,78.9,80.6,5,5,30.3,Marketing,Córdoba
2247,40,17,67326.1,66.5,66.6,1,6,16.5,Finance,Córdoba
2248,34,16,61165.82,72.6,84.9,1,4,50.4,Sales,Rosario
2249,64,44,123489.96,79.7,82.6,3,5,35.0,Finance,Mendoza
2250,30,4,29037.55,67.4,53.7,5,8,78.7,IT,Buenos Aires
2251,38,18,55273.31,58.4,68.3,0,7,54.1,HR,Mendoza
2252,23,2,31150.68,59.6,64.6,2,8,24.1,HR,Rosario
2253,55,31,94178.46,70.8,53.3,1,7,50.1,HR,Mendoza
2254,49,28,53346.77,61.8,52.5,5,7,38.9,Finance,Mendoza
2255,23,4,43240.84,71.5,60.3,5,5,47.9,IT,Córdoba
2256,29,4,31892.57,91.6,62.3,0,3,29.1,Marketing,Mendoza
2257,44,18,41520.44,61.2,73.4,0,5,44.7,Marketing,Mendoza
2258,44,18,26130.91,72.2,82.5,0,4,55.9,HR,Rosario
2259,56,27,71552.89,96.3,76.2,4,4,52.3,Marketing,Buenos Aires
2260,31,12,68315.69,79.1,79.0,5,7,56.4,Sales,Mendoza
2261,61,38,118520.27,71.3,66.8,2,8,86.7,Finance,Mendoza
2262,40,20,66330.64,73.4,77.2,0,10,33.0,Finance,Córdoba
2263,57,29,106630.08,79.3,68.2,3,12,67.1,IT,Córdoba
2264,30,6,35155.88,92.0,64.7,5,8,44.4,Finance,Córdoba
2265,21,2,42899.55,69.7,92.8,5,8,34.2,IT,Rosario
2266,22,0,18231.54,67.4,42.0,2,14,39.9,IT,Córdoba
2267,36,18,49681.02,61.2,47.5,4,6,53.5,Finance,Mendoza
2268,62,41,88637.36,76.0,74.6,5,7,34.5,Marketing,Buenos Aires
2269,22,0,-5907.93,60.9,66.8,4,10,10.6,HR,Córdoba
2270,36,12,65906.38,70.4,52.8,2,7,52.6,IT,Córdoba
2271,24,0,15375.51,65.9,57.3,1,10,43.4,Marketing,Córdoba
2272,61,37,79578.42,85.7,58.9,2,8,32.2,IT,Córdoba
2273,50,22,46900.42,69.9,80.7,2,3,21.1,IT,Córdoba
2274,54,30,75934.61,79.0,84.5,5,9,46.1,IT,Córdoba
2275,52,34,112652.38,59.0,89.7,4,12,59.4,HR,Buenos Aires
2276,49,31,112206.68,76.3,50.9,5,12,26.6,HR,Córdoba
2277,54,27,48687.0,63.0,53.6,4,2,44.2,Sales,Rosario
2278,20,2,23283.28,70.7,52.8,2,5,73.2,Marketing,Mendoza
2279,58,36,74284.63,97.1,85.5,4,9,54.2,HR,Mendoza
2280,53,35,102825.07,84.3,75.0,3,5,40.1,HR,Mendoza
2281,53,32,86898.9,73.7,71.0,4,11,38.6,Marketing,Mendoza
2282,37,12,37051.46,107.0,72.8,1,11,33.0,IT,Córdoba
2283,56,36,90888.6,65.8,69.3,1,8,41.2,HR,Mendoza
2284,37,14,43038.72,86.7,56.5,1,10,33.9,Marketing,Mendoza
2285,22,0,49213.69,59.7,76.2,1,12,36.1,Marketing,Buenos Aires
2286,60,42,108804.39,72.6,67.8,5,6,38.4,Sales,Rosario
2287,30,12,56647.35,61.5,55.6,5,6,16.1,Finance,Buenos Aires
2288,24,3,-9603.76,77.6,76.9,0,8,38.1,HR,Córdoba
2289,47,20,59998.17,75.6,64.9,3,5,81.0,Finance,Córdoba
2290,30,8,70648.16,71.9,72.7,5,14,19.7,HR,Mendoza
2291,58,33,104291.94,85.9,68.5,4,7,63.6,IT,Rosario
2292,39,21,35093.66,69.3,80.7,3,11,56.5,Finance,Córdoba
2293,20,0,20298.61,78.3,72.6,3,10,50.5,IT,Rosario
2294,62,44,86177.21,83.2,59.4,1,4,32.9,HR,Buenos Aires
2295,43,17,81266.52,60.2,73.9,5,4,54.7,IT,Mendoza
2296,31,12,50264.17,67.5,74.3,0,13,68.6,Sales,Mendoza
2297,50,22,53083.07,75.5,76.1,5,9,57.4,Marketing,Buenos Aires
2298,43,22,65112.37,81.3,82.4,5,7,45.0,Sales,Rosario
2299,21,1,-12310.48,89.2,62.6,1,7,41.6,Sales,Rosario
2300,54,32,66325.58,72.8,78.0,3,5,31.8,Sales,Buenos Aires
2301,38,20,61546.66,71.8,49.3,5,9,43.0,HR,Córdoba
2302,51,32,95285.13,66.3,68.6,2,6,49.6,IT,Buenos Aires
2303,60,35,58880.29,78.3,66.7,1,11,42.1,HR,Córdoba
2304,47,26,66082.67,72.0,87.4,0,7,40.3,Sales,Córdoba
2305,50,28,90545.29,72.3,68.1,2,12,40.5,HR,Mendoza
2306,31,4,10428.2,74.1,77.3,1,3,69.0,Marketing,Córdoba
2307,30,11,48237.74,80.5,48.9,5,10,44.2,HR,Mendoza
2308,38,16,54789.62,69.4,65.8,5,4,44.7,Finance,Rosario
2309,58,38,119115.7,67.3,59.8,1,10,5.6,Marketing,Rosario
2310,43,20,57547.96,79.3,99.7,1,9,56.0,Sales,Mendoza
2311,35,14,47625.99,44.7,62.0,1,5,50.4,Finance,Buenos Aires
2312,55,37,104424.4,69.0,70.9,2,5,49.7,Sales,Córdoba
2313,58,40,77104.77,63.5,71.5,4,6,50.7,Marketing,Córdoba
2314,60,32,79286.75,87.0,50.9,0,5,27.3,Finance,Mendoza
2315,33,15,45164.12,70.6,63.7,5,10,37.2,IT,Mendoza
2316,51,24,66116.32,69.4,74.9,4,6,68.0,Sales,Mendoza
2317,46,18,70126.1,74.5,71.0,0,13,20.5,Marketing,Rosario
2318,40,17,63912.42,69.0,42.4,1,6,21.4,Sales,Córdoba
2319,37,16,42569.77,71.0,63.2,4,9,19.5,Marketing,Mendoza
2320,25,0,27050.49,76.0,82.2,3,9,38.8,HR,Rosario
2321,32,3,52756.62,70.8,77.1,3,6,65.5,Sales,Córdoba
2322,44,25,57529.51,70.7,84.6,0,7,45.7,IT,Córdoba
2323,59,30,81177.5,64.9,58.2,2,8,57.9,Marketing,Córdoba
2324,58,29,74302.59,63.5,85.4,3,4,11.6,Finance,Mendoza
2325,28,9,40254.92,75.6,69.5,4,12,28.9,Finance,Rosario
2326,50,32,58140.14,78.1,89.1,2,6,31.3,IT,Mendoza
2327,23,0,46161.44,60.7,70.0,3,4,65.6,Finance,Mendoza
2328,50,32,70984.72,82.6,45.4,1,14,43.7,Finance,Córdoba
2329,35,10,58391.08,82.6,80.2,4,9,40.8,IT,Mendoza
2330,40,22,55279.35,84.7,64.7,4,5,44.5,HR,Córdoba
2331,52,26,62417.43,78.0,65.5,4,15,38.0,HR,Rosario
2332,39,19,77396.85,81.4,52.6,4,14,71.4,IT,Mendoza
2333,56,37,106508.27,96.9,89.5,5,7,70.8,Sales,Mendoza
2334,44,26,74929.99,72.0,63.7,5,7,58.4,Marketing,Buenos Aires
2335,64,44,115617.26,64.5,88.9,4,7,56.7,Sales,Mendoza
2336,48,24,63871.71,59.7,64.8,2,9,33.9,IT,Rosario
2337,33,15,51874.49,92.6,58.9,0,4,48.6,Sales,Mendoza
2338,54,27,63675.63,92.7,85.8,0,6,11.5,Finance,Mendoza
2339,38,13,61960.97,65.8,69.1,4,10,35.1,Marketing,Mendoza
2340,44,23,55998.8,67.7,69.2,5,7,18.3,Sales,Buenos Aires
2341,26,0,47277.35,71.8,54.6,3,5,49.1,HR,Buenos Aires
2342,25,0,20262.49,87.2,64.5,4,11,40.0,Sales,Rosario
2343,45,19,59507.63,62.1,75.1,0,12,53.1,Sales,Buenos Aires
2344,28,8,50780.92,55.3,54.4,3,7,51.4,HR,Rosario
2345,64,38,93757.97,96.7,63.5,3,5,58.4,Finance,Buenos Aires
2346,58,34,81731.38,78.1,65.0,0,9,30.1,Marketing,Rosario
2347,51,22,64149.65,79.5,70.8,4,5,14.6,IT,Rosario
2348,53,30,92407.28,72.9,87.8,2,9,70.7,IT,Mendoza
2349,46,20,51057.22,79.7,66.4,1,8,33.4,IT,Mendoza
2350,22,0,23106.44,59.9,61.7,4,9,40.9,Marketing,Córdoba
2351,37,19,59354.3,66.6,103.0,2,7,57.6,Marketing,Buenos Aires
2352,42,23,79368.78,76.1,64.8,3,10,37.2,HR,Rosario
2353,61,33,82902.32,52.3,67.7,3,10,24.4,Marketing,Rosario
2354,29,3,57524.49,72.0,65.7,3,12,73.3,Marketing,Córdoba
2355,42,20,58651.92,71.4,66.7,2,8,33.3,HR,Rosario
2356,35,9,37634.75,72.0,70.9,4,8,69.3,Finance,Rosario
2357,26,8,36834.52,69.5,81.0,5,11,47.1,Sales,Rosario
2358,24,6,16050.38,65.0,74.8,2,7,56.7,Sales,Mendoza
2359,36,12,31049.1,56.8,82.9,1,12,56.5,IT,Córdoba
2360,23,0,17040.0,76.4,82.5,1,7,35.5,HR,Rosario
2361,23,0,42037.45,72.0,72.5,4,5,50.7,IT,Buenos Aires
2362,35,8,38903.11,61.2,74.5,1,9,71.3,Sales,Rosario
2363,29,8,32130.34,75.6,83.3,4,10,61.5,HR,Buenos Aires
2364,44,17,73998.02,72.1,56.7,3,11,59.1,Finance,Rosario
2365,20,0,48267.66,70.4,100.0,2,9,52.0,Finance,Buenos Aires
2366,33,6,54630.74,53.4,63.8,0,7,40.2,IT,Buenos Aires
2367,40,20,48203.65,81.8,65.8,3,7,28.9,Finance,Buenos Aires
2368,63,45,98571.27,62.7,55.5,4,7,65.7,IT,Rosario
2369,48,30,106206.04,75.6,55.8,0,7,33.2,Marketing,Córdoba
2370,59,30,82617.1,66.9,81.7,4,10,34.4,HR,Rosario
2371,35,17,51585.59,71.1,97.2,1,3,42.0,IT,Rosario
2372,40,11,55575.22,86.5,63.2,2,6,19.8,IT,Buenos Aires
2373,38,12,61709.49,80.3,74.2,3,8,36.2,Finance,Rosario
2374,59,40,88428.26,86.3,72.6,4,5,30.5,IT,Córdoba
2375,63,35,91291.6,78.3,82.0,1,9,20.2,Finance,Rosario
2376,63,44,118098.4,79.0,96.6,2,8,22.9,IT,Córdoba
2377,53,34,68795.69,57.2,88.3,4,10,41.2,Sales,Buenos Aires
2378,42,18,57585.18,71.8,67.1,1,6,57.0,IT,Buenos Aires
2379,44,23,49684.16,72.8,76.3,3,6,40.3,Sales,Rosario
2380,64,43,87646.29,87.2,77.5,2,4,25.2,Sales,Buenos Aires
2381,32,12,38153.5,69.9,69.8,0,4,31.7,Sales,Buenos Aires
2382,35,10,50156.79,77.6,56.8,3,8,46.8,Sales,Mendoza
2383,60,42,95769.66,77.3,60.4,2,2,58.8,Sales,Rosario
2384,37,17,45873.73,86.6,83.8,1,10,56.0,Finance,Mendoza
2385,30,6,36573.32,73.7,85.0,5,7,45.2,IT,Mendoza
2386,45,22,47395.56,83.3,67.5,4,7,64.4,Marketing,Mendoza
2387,34,8,45832.05,58.0,73.1,1,7,33.7,Finance,Rosario
2388,60,40,113970.8,58.9,84.4,3,6,24.0,HR,Rosario
2389,60,35,86811.94,52.2,49.5,4,7,37.4,Sales,Córdoba
2390,33,6,32760.27,82.9,64.6,0,9,60.6,Finance,Rosario
2391,43,21,68401.61,81.7,94.2,0,8,52.1,Sales,Córdoba
2392,64,43,71972.96,84.0,73.6,3,7,58.0,HR,Rosario
2393,53,29,85252.26,68.2,56.4,5,11,40.3,Sales,Rosario
2394,29,5,80528.29,69.4,71.4,5,7,43.8,Sales,Córdoba
2395,46,27,71759.86,73.8,82.3,2,8,38.5,IT,Mendoza
2396,47,23,64613.12,89.4,39.4,4,10,28.8,Sales,Mendoza
2397,49,30,90154.11,91.9,72.1,2,8,42.3,Finance,Rosario
2398,21,0,49679.99,82.9,65.5,5,8,38.4,IT,Córdoba
2399,33,4,46824.52,78.3,50.3,3,7,34.5,IT,Buenos Aires
2400,58,34,53865.9,88.4,71.0,5,7,50.9,HR,Rosario
2401,30,3,38850.98,72.4,68.4,2,4,43.7,IT,Mendoza
2402,33,12,85178.95,71.1,69.7,5,11,62.0,Marketing,Rosario
2403,34,5,43336.62,73.7,65.8,4,7,28.8,Finance,Buenos Aires
2404,27,0,7680.97,65.2,57.7,4,2,35.7,HR,Mendoza
2405,26,0,29227.44,73.2,52.5,0,8,15.2,Sales,Córdoba
2406,35,9,21989.69,63.8,61.7,4,8,26.9,Finance,Buenos Aires
2407,59,34,104692.06,85.3,80.3,0,10,51.2,Marketing,Córdoba
2408,20,0,10661.76,80.4,72.8,5,8,54.0,HR,Rosario
2409,32,3,31513.65,89.3,69.2,1,9,52.2,Finance,Rosario
2410,22,0,12133.3,58.7,57.5,4,6,61.3,Finance,Mendoza
2411,45,22,56403.28,94.0,65.5,3,6,49.9,Sales,Mendoza
2412,31,12,68892.26,59.3,78.8,2,9,42.8,Marketing,Buenos Aires
2413,55,37,93151.86,63.0,76.1,5,8,51.9,Marketing,Córdoba
2414,46,26,63411.96,68.8,64.3,2,10,30.5,IT,Mendoza
2415,55,37,74421.58,88.1,38.7,0,5,17.2,IT,Rosario
2416,48,28,47324.48,77.3,61.9,0,6,36.0,IT,Mendoza
2417,39,20,42230.79,72.6,64.2,5,7,37.8,Marketing,Rosario
2418,58,29,78879.39,67.1,59.1,2,14,43.6,Sales,Córdoba
2419,41,22,79303.51,61.2,65.0,4,12,30.0,IT,Rosario
2420,62,37,83194.73,86.3,79.8,0,10,32.9,Marketing,Mendoza
2421,64,42,124158.15,83.0,69.6,0,10,53.8,HR,Buenos Aires
2422,46,26,61037.49,88.5,81.9,5,8,23.7,Sales,Buenos Aires
2423,50,24,64629.82,79.0,51.9,0,8,40.5,HR,Rosario
2424,31,2,12406.35,48.6,66.3,4,12,32.7,Marketing,Mendoza
2425,56,29,92061.43,62.6,46.7,2,9,16.7,Sales,Mendoza
2426,50,21,94262.66,79.6,64.9,3,12,35.9,HR,Córdoba
2427,60,35,61572.75,71.3,57.5,0,7,28.6,IT,Buenos Aires
2428,32,6,30607.57,69.4,85.4,1,11,35.7,Sales,Córdoba
2429,55,36,108771.7,64.0,74.9,4,11,43.2,Sales,Mendoza
2430,41,13,26695.82,84.5,82.2,3,6,9.4,HR,Rosario
2431,28,2,37100.26,79.6,64.8,3,9,57.5,HR,Rosario
2432,27,6,54122.08,80.0,57.8,5,6,87.1,Finance,Rosario
2433,45,23,67573.43,68.7,57.4,2,8,27.9,Finance,Mendoza
2434,34,9,49453.95,76.8,73.2,4,6,33.2,Finance,Mendoza
2435,24,6,62213.54,61.6,91.7,4,4,29.7,Sales,Córdoba
2436,39,12,75826.4,73.7,74.9,2,5,25.8,Sales,Mendoza
2437,49,28,74470.49,49.7,65.5,1,5,71.9,Finance,Mendoza
2438,34,16,45814.33,59.3,67.7,2,9,37.4,Marketing,Mendoza
2439,62,41,85000.3,71.8,69.6,5,8,52.5,Marketing,Córdoba
2440,55,27,88254.46,98.8,94.3,1,10,59.7,Finance,Córdoba
2441,43,22,44023.37,57.0,84.8,3,12,57.7,Sales,Córdoba
2442,62,38,89611.39,62.6,73.1,0,4,58.8,Marketing,Rosario
2443,39,12,48140.35,77.2,71.3,2,10,22.3,IT,Córdoba
2444,26,8,31854.96,92.7,73.6,5,14,55.7,HR,Mendoza
2445,21,0,29197.3,77.0,75.9,3,8,36.2,HR,Rosario
2446,62,41,137267.7,82.0,65.0,4,5,66.7,Sales,Córdoba
2447,63,37,89776.02,71.6,59.9,1,13,28.8,Marketing,Buenos Aires
2448,53,33,77868.92,69.9,82.4,4,13,24.1,IT,Buenos Aires
2449,24,5,49229.98,75.8,70.3,5,6,41.2,HR,Córdoba
2450,33,6,39393.75,68.4,81.4,5,10,50.9,Marketing,Mendoza
2451,21,0,46590.04,82.2,89.8,2,8,14.3,Finance,Mendoza
2452,22,0,27470.31,58.9,76.2,4,10,35.1,Marketing,Mendoza
2453,31,5,30273.65,83.9,74.3,5,5,24.7,Marketing,Rosario
2454,45,22,37844.13,75.4,108.4,4,8,55.0,IT,Buenos Aires
2455,22,2,4303.98,72.9,72.5,5,8,32.6,Sales,Rosario
2456,64,43,74864.52,58.6,56.9,0,12,58.0,Marketing,Buenos Aires
2457,40,15,57690.09,65.2,66.6,3,5,30.4,HR,Buenos Aires
2458,31,9,20766.26,87.0,88.6,4,7,45.7,Finance,Córdoba
2459,43,20,79833.66,72.9,54.5,4,12,20.4,HR,Mendoza
2460,55,35,88453.7,77.8,61.0,0,6,39.5,Finance,Córdoba
2461,34,11,41137.2,66.2,83.3,3,11,24.7,Marketing,Mendoza
2462,22,2,15942.17,74.7,66.7,0,3,64.0,Finance,Mendoza
2463,22,3,39733.88,61.3,68.7,0,8,57.2,Finance,Mendoza
2464,58,39,83132.53,76.0,82.9,0,6,44.4,Marketing,Mendoza
2465,25,1,12019.33,78.7,61.4,5,10,56.5,Marketing,Córdoba
2466,48,26,89625.25,78.2,52.4,1,4,33.6,Marketing,Mendoza
2467,37,18,62719.32,66.0,53.3,2,7,50.3,Sales,Buenos Aires
2468,54,30,75476.06,71.6,77.0,1,10,39.9,Marketing,Rosario
2469,22,3,40021.49,80.4,73.1,5,7,48.8,HR,Rosario
2470,60,42,100733.98,72.9,61.7,5,5,43.0,HR,Mendoza
2471,51,32,88345.2,72.1,56.1,3,8,40.3,Marketing,Rosario
2472,40,17,43347.28,94.0,66.8,4,11,14.0,IT,Mendoza
2473,29,0,56055.98,65.5,83.4,0,9,31.4,HR,Mendoza
2474,63,43,93705.7,85.8,60.0,5,8,68.3,Sales,Rosario
2475,33,12,69940.24,63.5,62.0,2,11,39.4,HR,Buenos Aires
2476,42,22,61766.97,81.5,55.7,2,8,30.4,Marketing,Buenos Aires
2477,37,15,64106.46,82.1,65.6,1,6,41.9,Marketing,Rosario
2478,30,4,43213.35,69.9,74.1,5,9,18.3,HR,Rosario
2479,38,17,72802.78,62.8,95.4,1,11,34.1,HR,Buenos Aires
2480,26,1,14190.64,55.3,72.6,5,8,44.0,HR,Buenos Aires
2481,20,0,41134.53,68.8,69.4,4,10,48.6,IT,Córdoba
2482,33,4,59896.6,80.3,80.4,4,11,46.4,Finance,Mendoza
2483,25,1,22919.61,64.2,78.4,0,6,63.9,Finance,Mendoza
2484,38,12,47120.59,76.0,63.1,4,11,31.1,IT,Buenos Aires
2485,58,29,69348.3,60.2,97.6,5,7,18.6,HR,Rosario
2486,27,0,19803.46,72.7,69.7,2,6,35.8,IT,Mendoza
2487,20,0,50671.34,63.5,72.8,2,11,32.7,IT,Córdoba
2488,24,5,18936.48,74.2,76.6,0,9,44.0,Marketing,Mendoza
2489,42,23,52268.22,70.0,74.2,2,8,36.8,HR,Rosario
2490,32,4,56363.51,63.1,88.3,4,8,43.3,IT,Mendoza
2491,42,18,66768.23,68.4,62.9,1,8,42.7,HR,Córdoba
2492,21,0,56805.55,65.7,79.4,4,9,54.4,Sales,Buenos Aires
2493,34,12,39843.42,61.9,72.0,0,10,40.9,Finance,Córdoba
2494,38,17,57494.22,85.8,81.8,4,9,44.2,Marketing,Córdoba
2495,39,12,36689.85,71.4,67.4,3,10,67.9,Finance,Buenos Aires
2496,44,19,61349.52,53.0,65.8,1,7,16.6,Sales,Buenos Aires
2497,55,27,46988.55,68.8,78.8,2,7,43.9,IT,Rosario
2498,41,20,71274.32,84.1,74.3,1,9,39.4,Sales,Rosario
2499,57,34,91052.11,67.4,60.2,3,7,41.8,Marketing,Rosario
2500,43,24,67336.68,90.0,86.1,3,11,49.8,HR,Buenos Aires
2501,31,2,22744.54,66.4,78.8,3,6,28.6,Sales,Buenos Aires
2502,30,6,22378.69,80.0,69.1,1,8,32.6,Finance,Mendoza
2503,34,10,53915.69,85.4,64.4,1,9,52.1,Marketing,Buenos Aires
2504,46,24,50633.65,79.5,74.4,4,9,38.8,HR,Mendoza
2505,30,9,48878.44,61.3,77.9,2,16,26.7,IT,Córdoba
2506,61,32,113716.77,65.6,50.9,2,11,52.9,Finance,Córdoba
2507,41,18,79682.82,86.7,74.5,1,8,50.6,Finance,Rosario
2508,58,32,60023.08,67.0,77.8,5,4,43.5,IT,Rosario
2509,50,32,74548.93,84.8,41.8,1,5,47.2,IT,Buenos Aires
2510,35,14,56521.76,70.7,72.4,4,9,49.5,HR,Buenos Aires
2511,30,3,29345.77,76.4,78.3,4,10,39.7,HR,Mendoza
2512,53,34,65208.91,61.1,77.0,1,8,45.7,IT,Buenos Aires
2513,34,15,57779.74,68.9,79.6,0,5,23.1,Sales,Rosario
2514,31,4,32049.75,66.2,66.1,1,11,37.9,Marketing,Buenos Aires
2515,61,40,125714.88,77.3,57.5,1,8,55.5,IT,Buenos Aires
2516,41,20,57201.57,75.9,48.4,4,7,74.0,HR,Rosario
2517,22,0,42520.05,79.6,83.1,3,6,42.8,Sales,Mendoza
2518,42,22,45593.67,70.1,78.4,2,5,27.4,Sales,Buenos Aires
2519,40,22,49179.86,65.7,84.0,2,11,35.7,HR,Rosario
2520,58,40,107824.93,76.8,61.3,5,10,19.2,HR,Buenos Aires
2521,52,34,102455.96,64.7,79.6,5,11,51.1,Marketing,Córdoba
2522,28,9,26839.11,85.8,52.0,0,10,41.7,Marketing,Mendoza
2523,26,0,25361.16,73.9,59.6,5,9,26.7,Finance,Mendoza
2524,47,26,51076.31,71.7,71.5,2,12,38.1,Finance,Rosario
2525,22,4,29481.7,79.6,78.0,4,5,51.6,Finance,Rosario
2526,34,16,66353.84,74.2,90.1,5,5,41.8,Marketing,Buenos Aires
2527,26,3,23875.62,58.4,67.1,3,9,30.7,Marketing,Córdoba
2528,20,0,21264.48,64.4,59.6,3,5,56.3,HR,Buenos Aires
2529,61,39,78253.07,85.6,59.0,2,6,46.2,IT,Buenos Aires
2530,24,6,26074.62,75.8,61.7,0,12,29.5,Marketing,Buenos Aires
2531,20,0,51371.66,58.2,96.7,0,5,41.4,HR,Mendoza
2532,61,38,94493.87,78.5,79.1,2,15,9.3,Marketing,Córdoba
2533,28,8,24365.38,69.4,83.4,4,10,44.9,Marketing,Córdoba
2534,56,27,68878.42,66.3,67.1,2,8,82.9,Marketing,Buenos Aires
2535,21,0,1038.59,63.6,70.0,2,9,57.4,Marketing,Córdoba
2536,26,4,16987.6,85.0,78.4,3,7,38.4,Finance,Córdoba
2537,24,0,45405.1,55.3,63.9,1,13,44.7,Finance,Mendoza
2538,51,30,76862.76,66.6,66.5,2,11,49.1,Marketing,Buenos Aires
2539,47,28,103760.95,76.2,61.9,3,10,50.1,Sales,Buenos Aires
2540,41,12,45169.78,90.8,64.6,5,12,39.2,Sales,Buenos Aires
2541,30,1,26260.32,80.5,70.6,4,8,8.2,IT,Mendoza
2542,23,2,38213.41,66.5,60.1,4,12,35.7,HR,Mendoza
2543,45,20,20911.19,90.3,73.4,3,8,31.9,Sales,Córdoba
2544,30,10,46074.09,61.4,73.4,4,7,39.4,Marketing,Córdoba
2545,46,21,62065.2,77.7,67.8,0,6,29.7,Finance,Córdoba
2546,50,24,90490.58,79.9,60.1,0,7,50.0,Marketing,Buenos Aires
2547,58,32,97070.19,66.2,71.3,5,8,71.3,Sales,Rosario
2548,42,18,40394.62,82.0,63.9,3,6,55.5,Marketing,Mendoza
2549,20,0,43632.08,69.9,70.6,0,15,39.8,Finance,Córdoba
2550,32,8,35465.28,82.0,83.2,2,8,63.6,Marketing,Buenos Aires
2551,58,31,67233.2,56.6,55.0,5,9,55.0,Marketing,Córdoba
2552,43,23,69356.55,78.3,96.1,0,11,51.8,Marketing,Buenos Aires
2553,47,24,65158.46,70.9,69.1,2,9,32.3,Sales,Buenos Aires
2554,40,18,80476.98,86.5,74.9,5,4,38.7,Finance,Rosario
2555,27,3,35509.33,74.6,61.0,5,4,49.6,Sales,Córdoba
2556,60,41,101884.88,87.5,83.7,2,10,73.2,IT,Rosario
2557,54,33,97909.71,80.1,68.5,5,8,62.4,IT,Mendoza
2558,64,35,104393.07,73.7,65.3,4,8,49.7,IT,Córdoba
2559,58,39,106954.08,82.9,63.1,2,3,43.3,Marketing,Buenos Aires
2560,33,8,60691.95,82.9,66.8,4,6,52.3,HR,Buenos Aires
2561,31,6,44930.24,79.7,75.0,4,9,48.9,Finance,Mendoza
2562,31,8,41914.77,52.1,72.1,1,8,63.8,HR,Rosario
2563,61,43,120987.58,65.2,69.5,0,7,24.5,HR,Rosario
2564,45,27,72236.56,88.8,61.5,4,10,41.4,IT,Buenos Aires
2565,40,19,59698.7,62.4,60.8,0,13,52.3,Marketing,Rosario
2566,63,44,130023.65,83.8,64.5,4,6,62.3,Marketing,Buenos Aires
2567,47,28,99728.86,82.1,75.5,2,3,70.2,Finance,Mendoza
2568,60,41,98677.36,67.7,77.9,4,8,19.0,Marketing,Córdoba
2569,64,44,97396.73,55.0,79.6,3,10,30.1,Finance,Buenos Aires
2570,23,0,46947.6,69.3,70.0,0,7,39.9,IT,Mendoza
2571,36,11,56806.28,95.8,74.6,0,4,22.3,Marketing,Mendoza
2572,53,35,92733.72,66.4,68.0,3,13,65.9,HR,Rosario
2573,56,31,75971.91,67.1,49.1,3,6,42.8,Sales,Mendoza
2574,26,7,42575.45,65.0,67.4,0,7,58.5,IT,Córdoba
2575,34,11,44474.37,87.1,65.5,5,7,38.3,Finance,Mendoza
2576,44,26,61834.93,72.6,57.5,1,9,47.1,Sales,Buenos Aires
2577,55,36,91735.63,68.7,63.2,5,5,20.5,Finance,Córdoba
2578,25,6,39781.36,89.1,71.6,0,8,25.0,Sales,Mendoza
2579,47,24,62569.07,80.8,56.4,1,3,25.3,Finance,Rosario
2580,33,10,56557.39,65.8,61.5,3,6,15.2,Marketing,Rosario
2581,29,7,56932.49,62.8,88.6,3,17,56.3,Marketing,Rosario
2582,43,18,71948.47,86.6,50.8,3,10,40.7,HR,Buenos Aires
2583,38,12,42456.27,75.2,67.8,1,4,56.8,Sales,Buenos Aires
2584,48,22,75937.32,59.5,56.0,1,4,39.2,HR,Buenos Aires
2585,34,10,44169.42,57.2,61.0,1,11,57.8,HR,Buenos Aires
2586,57,33,65863.81,63.8,67.6,2,7,55.2,IT,Buenos Aires
2587,23,0,35090.94,62.6,58.1,5,10,39.1,HR,Mendoza
2588,58,38,95591.97,54.5,76.9,2,8,43.9,Sales,Rosario
2589,21,0,63903.22,64.0,86.2,5,4,46.2,Marketing,Córdoba
2590,53,35,109859.06,65.8,80.1,1,4,57.7,Marketing,Córdoba
2591,35,6,46467.25,70.4,82.3,1,14,40.4,Finance,Buenos Aires
2592,37,15,55737.56,91.9,53.4,0,7,46.3,HR,Rosario
2593,20,0,27455.83,72.3,67.1,1,9,18.8,IT,Mendoza
2594,51,22,49544.66,73.3,75.6,1,7,27.7,Marketing,Rosario
2595,27,4,6115.19,80.1,80.5,2,13,29.9,IT,Buenos Aires
2596,49,21,49711.61,72.6,91.0,4,8,48.7,IT,Córdoba
2597,52,29,76484.24,79.0,82.8,2,10,30.3,Marketing,Mendoza
